GemID;Gemeinde; ; ; ; ;GebID;Gebäude; ; ;Baujahr;m2;Jahr;ZId;Zähler;Typ;Einheit;Medium;MGruppe;Jan;Feb;Mrz;Apr;Mai;Jun;Jul;Aug;Sep;Okt;Nov;Dez;Jahr;MIND;MINW;MAXD;MAXW;MIND1;MINW1
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583906;Feuerwehr_Krenstetten;FF;01;1999;282;2025;1055941;Pelletsheizung;H;kg;Pellets_Gewicht;Wärme;1.482,25;1.338,81;1.212,24;1.145,14;1.183,31;1.145,14;1.183,31;1.210,60;1.281,55;1.324,27;1.281,55;1.324,27;15.112,46;03.03.2025;7220;03.03.2025;7220;;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583906;Feuerwehr_Krenstetten;FF;01;1999;282;2025;612109;z_Ölheizung alt;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;724936;Gemeindeamt;GA;01;2014;550;2025;725714;Pelletsheizung 57%;H;kg;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;724936;Gemeindeamt;GA;01;2014;550;2025;721563;Wärme;H;kWh;Biowärme;Wärme;3.383,84;2.329,00;1.828,00;821;444,74;22,06;12,83;11,02;0,35;721,19;1.805,63;2.478,35;13.858,01;31.01.2025;3493;30.12.2025;2315;29.01.2026;3095
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;726824;Hilfswerk;WH;01;2014;220;2025;727430;Wärme;H;kWh;Biowärme;Wärme;928,06;582;3;623;12,06;1,76;1,14;1;0,03;348,38;641,25;823,88;3.965,56;31.01.2025;958;30.12.2025;769;29.01.2026;1005
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;1136755;Kindergarten II/TBE, Austraße 1;KG;01;2024;1138,15;2025;1136938;Wärmemengenzähler Pellets;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;08.01.2026;0
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583892;Kindergarten_1_Rathausplatz;KG;01;2012;1427;2025;921489;Wärme Hackschnitzel;H;Srm;Hackschnitzel;Wärme;24,8;24,91;21,78;8,06;8,33;8,06;8,33;8,33;8,06;8,33;12,22;19,08;160,26;05.02.2025;40;05.02.2025;40;;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583892;Kindergarten_1_Rathausplatz;KG;01;2012;1427;2025;612071;Z_Heizung Öl;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583920;Kindergarten_2_Schulstr. (bis 31.8.25);KG;01;2014;151;2025;718113;Wärme KG 2%;H;kg;Pellets_Gewicht;Wärme;79,21;100,22;218,06;0;0;0;0;0;;;;;;01.01.2025;2,5552;31.12.2025;;01.01.2026;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583908;Kindergarten_3_Marienplatz;KG;01;1997;368;2025;612141;Pelletsheizung 55%;H;kg;Pellets_Gewicht;Wärme;711,51;642,65;618,96;410,91;424,61;410,91;424,61;424,61;410,91;424,61;410,91;424,61;5.739,79;01.01.2025;22,9519;31.12.2025;;01.01.2026;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;751327;Mehrzwecksaal_(Altes_Rathaus);KU;01;2015;202;2025;761346;Fernwärme;H;kWh;Biowärme;Wärme;3.191,06;2.183,00;1.629,00;587;289,53;15,88;19,93;18,07;0,58;1.233,38;1.781,25;2.454,41;13.403,10;31.01.2025;3294;30.12.2025;2300;29.01.2026;2851
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583919;Musikschule;MS;01;2014;427;2025;718131;Wärme MS 6%;H;kg;Pellets_Gewicht;Wärme;237,64;300,67;654,17;0;0;0;0;0;3.314,22;164,34;159,04;164,34;4.994,41;01.01.2025;7,6657;31.12.2025;;01.01.2026;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583907;Musik_Sport_ Kulturkeller_Krennstetten;MH;01;1997;603;2025;612119;Pelletsheizung 33%;H;kg;Pellets_Gewicht;Wärme;426,91;385,59;371,38;246,55;254,76;246,55;254,76;254,76;246,55;254,76;246,55;254,76;3.443,87;01.01.2025;13,7712;31.12.2025;;01.01.2026;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583917;Neue_Mittelschule;NM;01;2014;3442;2025;1139091;Wärme NMS 41%;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;02.01.2025;;31.12.2025;;01.01.2026;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583917;Neue_Mittelschule;NM;01;2014;3442;2025;717610;z_Wärme NMS 39% (bis 31.8.25);H;kg;Pellets_Gewicht;Wärme;1.544,65;1.954,37;4.252,11;0;0;0;0;0;;;;;;01.01.2025;49,8273;31.12.2025;;01.01.2026;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;1061037;Pfadfinderheim;SON;01;2024;293;2025;1122556;Subzähler zu Bauhof, Webergasse 3 (Hackschnitzel);H;kWh;Hackschnitzel;Wärme;;;;;;;;;;;;;;;;;;;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;726823;Praxis;AH;01;2014;200;2025;727418;Wärme;H;kWh;Biowärme;Wärme;979,41;443;154;19;0;0;0;0;0;13,91;387,19;638,41;2.634,91;31.01.2025;1011;30.12.2025;596;29.01.2026;885
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;714590;Turnhalle;SPH;01;2014;1507;2025;718149;Wärme Turnhalle 30%;H;kg;Pellets_Gewicht;Wärme;1.188,19;1.503,36;3.270,86;0;0;0;0;0;16.571,08;821,68;795,18;821,68;24.972,03;01.01.2025;38,3287;31.12.2025;;01.01.2026;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583918;Volksschule;VS;01;2014;1358;2025;718095;Wärme VS 19%;H;kg;Pellets_Gewicht;Wärme;752,52;952,13;2.071,54;0;0;0;0;0;10.495,02;520,4;503,61;520,4;15.815,62;01.01.2025;24,2748;31.12.2025;;01.01.2026;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;714502;Wohnhaus_Schulstraße_4;WG;01;1970;186;2025;718167;Wärme WH 4%;H;kg;Pellets_Gewicht;Wärme;158,43;200,45;436,11;0;0;0;0;0;2.209,48;109,56;106,02;109,56;3.329,60;01.01.2025;5,1105;31.12.2025;;01.01.2026;
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;821067;Wohnung _Badstraße _3;WG;01;1993;178;2025;820646;Erdgas 25%;H;m³;NGas;Wärme;255,99;184,25;148;98,5;66,97;36,62;12,59;0,32;0;66,85;145,55;204,34;1.219,98;01.01.2025;8,2578;31.12.2025;6,5431;01.01.2026;9,7417
579542;Aschbach-Markt;MOV;30504;Amstetten;KEM Amstetten Süd;583909;Wohnung_Marienplatz_3;WG;01;2009;136;2025;612153;Pelletsheizung 12%;H;kg;Pellets_Gewicht;Wärme;155,24;140,22;135,05;89,65;92,64;89,65;92,64;92,64;89,65;92,64;89,65;92,64;1.252,32;01.01.2025;5,0077;31.12.2025;;01.01.2026;
579443;Aspangberg-St. Peter;INV;31803;Neunkirchen;KEM Bucklige Welt;582007;Gemeindeamt;GA;01;1999;513;2025;602245;Fernwärmeverbrauch von 6.14.-3.16;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579443;Aspangberg-St. Peter;INV;31803;Neunkirchen;KEM Bucklige Welt;582007;Gemeindeamt;GA;01;1999;513;2025;791493;Fernwärmezähler;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579443;Aspangberg-St. Peter;INV;31803;Neunkirchen;KEM Bucklige Welt;582008;Mehrzweckgebäude Hoffeld;SON;02;1993;620;2025;820770;Gaszähler;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579443;Aspangberg-St. Peter;INV;31803;Neunkirchen;KEM Bucklige Welt;582008;Mehrzweckgebäude Hoffeld;SON;02;1993;620;2025;791601;Gaszähler;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
696530;Aspang-Markt;INV;31802;Neunkirchen;KEM Bucklige Welt;836791;Bauhof (Alte FF Mühlgasse);BH;01;1955;442;2025;836672;Gas;H;m³;NGas;Wärme;595,09;477,38;528,53;511,48;528,53;511,48;564,04;666,14;644,65;666,14;644,65;9.209,25;15.547,35;01.01.2025;1923;09.12.2025;2986,881;01.01.2026;9425,667
696530;Aspang-Markt;INV;31802;Neunkirchen;KEM Bucklige Welt;836797;FF Aspang Markt, Sparkassengasse 1;FF;01;2006;1915;2025;890003;Wärmezähler;H;kWh;Biowärme;Wärme;6.004,66;5.423,56;6.004,66;5.810,96;6.004,66;5.810,96;193,7;;;;;;;01.07.2025;70700;01.07.2025;70700;;
696530;Aspang-Markt;INV;31802;Neunkirchen;KEM Bucklige Welt;832579;Gemeindeamt;GA;01;1889;926;2025;832718;Wärmezähler FW;H;kWh;Biowärme;Wärme;15.080,27;13.620,89;15.080,27;14.593,81;15.080,27;14.593,81;486,46;;;;;;;01.07.2025;177558;01.07.2025;177558;;
696530;Aspang-Markt;INV;31802;Neunkirchen;KEM Bucklige Welt;760507;Kindergarten Ober-Aspang;KG;01;2008;440;2025;790810;Wärmezähler;H;kWh;Biowärme;Wärme;5.975,46;4.830,08;5.797,14;2.206,94;755,87;524,19;1.080,09;1.126,23;1.089,90;2.419,42;5.023,85;3.945,02;34.774,21;13.01.2025;6709;22.12.2025;8428;;
696530;Aspang-Markt;INV;31802;Neunkirchen;KEM Bucklige Welt;760507;Kindergarten Ober-Aspang;KG;01;2008;440;2025;1015802;Wärmezähler;H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
696530;Aspang-Markt;INV;31802;Neunkirchen;KEM Bucklige Welt;790627;Kindergarten Unter-Aspang;KG;01;1960;413;2025;790829;Wärmezähler;H;kWh;Biowärme;Wärme;6.711,46;6.061,96;6.711,46;6.494,96;6.711,46;6.494,96;3.583,07;4.281,62;4.143,51;4.281,62;4.143,51;1.381,17;61.000,75;01.07.2025;79022;10.12.2025;21270;;
696530;Aspang-Markt;INV;31802;Neunkirchen;KEM Bucklige Welt;790627;Kindergarten Unter-Aspang;KG;01;1960;413;2025;1015795;Wärmezähler;H;kWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
696530;Aspang-Markt;INV;31802;Neunkirchen;KEM Bucklige Welt;836790;Volksschule Ober-Aspang;VS;01;1882;1203;2025;854486;Wärmezähler;H;kWh;Biowärme;Wärme;22.849,94;20.030,45;19.536,35;7.379,69;4.795,35;895,71;0;0;2.593,57;89,43;;;;07.01.2025;22698;01.10.2025;2683;;
696530;Aspang-Markt;INV;31802;Neunkirchen;KEM Bucklige Welt;836796;Volksschule Unter-Aspang;VS;01;1881;1100;2025;882630;Wärmezähler;H;kWh;WS_DistrictHeating;Wärme;18.193,52;10.784,35;11.736,67;11.921,17;1.508,55;3.276,07;115,07;;;;;;;07.01.2025;23563;01.07.2025;3222;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;932503;Alte Schule;SON;01;1997;227,72;2025;705364;Alte Schule - Wärme;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;586081;Bauhof;BH;01;1990;0;2025;931968;Stromverbrauch Heizung 70%;H;kWh;ElectricityForHeating;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;931856;Feuerwehrhaus Altmanns;FF;01;1990;100;2025;931920;Stromverbrauch Heizung 70%;H;kWh;ElectricityForHeating;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;931857;Feuerwehrhaus Asparn/Zaya;FF;01;2005;503,96;2025;708187;Gas;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;931858;Feuerwehrhaus Olgersdorf;FF;01;2002;160;2025;788725;Gas;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;788059;Gemeindezentrum;SON;02;1991;525;2025;788798;Gas ehem. Post;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;788059;Gemeindezentrum;SON;02;1991;525;2025;788804;Gas Gemeindezentrum;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;788059;Gemeindezentrum;SON;02;1991;525;2025;826903;Gas 1.OG;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;788059;Gemeindezentrum;SON;02;1991;525;2025;788942;Gas_Gesamt;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;788061;Jugendkeller;VAZ;01;2003;65;2025;931908;Stromverbrauch Heizung 70%;H;kWh;ElectricityForHeating;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;788057;Kapelle Altmanns;SON;01;1990;;2025;931974;Stromverbrauch Heizung 70%;H;kWh;ElectricityForHeating;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;788062;Kapelle Schletz;SON;01;1990;;2025;931914;Stromverbrauch Heizung 70%;H;kWh;ElectricityForHeating;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;586080;Kindergarten;KG;01;2009;610,62;2025;712579;Gas;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;586079;Neue Mittelschule;NM;02;1996;4520;2025;712591;Gas_Gesamt;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;788065;Schulmuseum;KU;01;2005;512,93;2025;788930;Gas;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579736;Asparn an der Zaya;WEV;31603;Mistelbach;KEM Leiser Berge;788058;Weinlandmuseum;KU;01;1990;;2025;931992;Stromverbrauch Heizung 70%;H;kWh;ElectricityForHeating;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582910;alte Volksschule;VS;01;1990;2352,3;2025;605910;Ölverbrauch Volksschule;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582901;Bauhof / Altstoffsammelzentrum;BH;02;2004;46,36;2025;936633;Gasverbrauch Bauhof;H;kWh;NGas;Wärme;292,29;264,01;292,29;282,86;292,29;282,86;292,29;292,29;282,86;292,29;282,86;292,29;3.441,50;31.12.2025;3441,5;31.12.2025;3441,5;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582901;Bauhof / Altstoffsammelzentrum;BH;02;2004;46,36;2025;605879;Gaszähler Bauhof;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582915;Feuerwehr Asperhofen;FF;01;2005;583,5;2025;936645;Gasverbrauch Feuerwehr;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582915;Feuerwehr Asperhofen;FF;01;2005;583,5;2025;605935;Gaszähler Feuerwehr;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582918;Feuerwehr Johannesberg;FF;01;2012;1002,53;2025;1112372;Pelletsverbrauch Feuerwehr Johannesberg;H;t;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582918;Feuerwehr Johannesberg;FF;01;2012;1002,53;2025;605958;Pelletsverbrauch Feuerwehr kWh;H;kWh;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582900;Gemeindeamt;GA;02;2004;930,31;2025;936410;Gasverbrauch Gemeindeamt;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582900;Gemeindeamt;GA;02;2004;930,31;2025;605875;Gaszähler Gemeindeamt;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582905;Kindergarten Johannesberg;KG;01;1990;510,44;2025;605902;Ölverbrauch Kindergarten;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582905;Kindergarten Johannesberg;KG;01;1990;510,44;2025;1112391;Pelletsverbrauch Kindergarten Johannesberg;H;t;Pellets_Gewicht;Wärme;0,59;0,54;0,59;0,58;0,59;0,58;0,59;0,59;0,58;0,59;0,58;0,59;7;31.12.2025;7;31.12.2025;7;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;935256;Kleinkinderbetreuung;SON;01;2020;647,57;2025;1112409;Pelletsverbrauch Kleinkinderbetreuung;H;t;Pellets_Gewicht;Wärme;0,95;0,86;0,95;0,92;0,95;0,92;0,95;0,95;0,92;0,95;0,92;0,95;11,2;31.12.2025;11,2;31.12.2025;11,2;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582914;Musikheim und Hort;MH;02;2026;1002,18;2025;936422;Gasverbrauch Hort;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579588;Asperhofen;NOM;31902;St.Pölten Land;KEM Elsbeere;582914;Musikheim und Hort;MH;02;2026;1002,18;2025;605929;Gaszähler Musikheim und Hort;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579797;Atzenbrugg;NOM;32104;Tulln;KEM Tullnerfeld West;585039;Archiv;SON;01;2012;88,43;2025;618385;Wärmezähler Archiv;H;kWh;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579797;Atzenbrugg;NOM;32104;Tulln;KEM Tullnerfeld West;995580;Feuerwehr Atzenbrugg;FF;01;2019 saniert;500;2025;996086;Ölheizung;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579797;Atzenbrugg;NOM;32104;Tulln;KEM Tullnerfeld West;585034;Gemeindeamt;GA;02;2009;630;2025;618391;Wärmezähler Gemeindeamt;H;MWh;Pellets;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579797;Atzenbrugg;NOM;32104;Tulln;KEM Tullnerfeld West;585036;Kindergarten Atzenbrugg;KG;02;2022;829;2025;618409;Ölverbrauch Kindergarten;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579797;Atzenbrugg;NOM;32104;Tulln;KEM Tullnerfeld West;1146124;Kindergarten Heiligeneich;KG;02;2016;1254;2025;908366;Pellets-Hauptzähler;H;kg;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
579797;Atzenbrugg;NOM;32104;Tulln;KEM Tullnerfeld West;585038;Mittelschule;NM;02;1990;4320;2025;618440;Wärmezähler Neue Mittelschule;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579797;Atzenbrugg;NOM;32104;Tulln;KEM Tullnerfeld West;1081450;Schloss Atzenbrugg - Schubertmuseum;KU;01;2025;;2025;1150956;Korrekturzähler Schloß Heizung gesamt;H;kWh;Elektrizität zum Heizen-erneuerbar;Wärme;594,29;536,77;594,29;575,12;594,29;575,12;594,29;594,29;575,12;594,29;575,12;594,29;6.997,24;02.01.2025;19,1705;31.12.2025;19,1705;01.01.2026;19,1705
579797;Atzenbrugg;NOM;32104;Tulln;KEM Tullnerfeld West;585037;Volksschule;VS;02;1999;2420;2025;618442;Wärmezähler Volksschule;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
696448;Au am Leithaberge;INV;30701;Bruck an der Leitha;KEM Carnuntum;704579;Kindergarten;KG;01;1990;408;2025;705105;Heizöl leicht Hauptzähler;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
696448;Au am Leithaberge;INV;30701;Bruck an der Leitha;KEM Carnuntum;704580;Kulturhalle;VAZ;02;1976;364;2025;705111;VAZ Heizölzähler;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
696448;Au am Leithaberge;INV;30701;Bruck an der Leitha;KEM Carnuntum;704577;TBE;KG;02;1962;264;2025;705075;Strom Hauptzähler Heizung;H;kWh;ElectricityForHeating;Wärme;;;;;;;;;;;;;;;;;;;
696448;Au am Leithaberge;INV;30701;Bruck an der Leitha;KEM Carnuntum;704578;Volksschule;VS;02;1997;1171;2025;705093;Heizöl leicht Hauptzähler;H;l;Heizoel_LE;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582279;Direktorhaus (Musikschule) Auersthal;SON;02;1930;110;2025;601978;Gaszähler Direktorhaus Auersthal;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582280;Feuerwehrhaus Auersthal;FF;01;2002;660;2025;601993;Gaszähler Feuerwehrhaus Auersthal;H;kWh;IntervalGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;583863;Gemeindesaal Auersthal;SON;;1960;60;2025;602083;Gaszähler Küche Gemeindesaal;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;1149171;Hort Auersthal;SH;02;2012;191,47;2025;1150128;Gasverbrauchszähler Hort Auersthal;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582288;Hort Auersthal;SON;02;2012;143;2025;602088;Gaszähler ALT Hort Auersthal;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582288;Hort Auersthal;SON;02;2012;143;2025;611659;Gaszähler NEU Hort Auersthal;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582286;Kindergarten Auersthal;KG;02;2007;992;2025;602060;alt_Gaszähler Kindergarten Auersthal;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582286;Kindergarten Auersthal;KG;02;2007;992;2025;1027610;Pelletsverbrauchszähler KiGa Auersthal;H;kg;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582290;Kirche Auersthal;SON;;1400;400;2025;602090;Gaszähler Kirche;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582278;Rathaus Auersthal;GA;02;2003;954;2025;601965;alt_Gaszähler Rathaus Auersthal;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582278;Rathaus Auersthal;GA;02;2003;954;2025;1027602;Pelletsverbrauchszähler Rathaus Auersthal;H;kg;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582284;Turnsaalgebäude Auersthal;SON;01;1982;1300;2025;602008;alt_Gaszähler Turnsaalgebäude;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;1149169;Turnsaalgebäude Auersthal;SPH;01;1982;461,1;2025;1150140;alt_Gaszähler Turnsaalgebäude;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582284;Turnsaalgebäude Auersthal;SON;01;1982;1300;2025;1027616;Pelletsverbrauchszähler Turnsaal Auersthal;H;kg;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;1149169;Turnsaalgebäude Auersthal;SPH;01;1982;461,1;2025;1150134;Pelletsverbrauchszähler Turnsaal Auersthal;H;kg;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582285;Volks- u. Hauptschule Auersthal;VS;02;2002;3855,7;2025;602046;alt_Gaszähler VS u. HS;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579545;Auersthal;WEV;30804;Gänserndorf;;582285;Volks- u. Hauptschule Auersthal;VS;02;2002;3855,7;2025;1027596;Pelletsverbrauchszähler VS/HS Auersthal;H;kg;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
696449;Bad Deutsch Altenburg;INV;30702;Bruck an der Leitha;KEM Carnuntum;1109633;Gemeindeamt;GA;01;1896;342;2025;1111674;Wärmezähler GA 717079;H;kWh;NGas;Wärme;321,4;;;;;;;;;;;;;07.01.2025;1607,006;07.01.2025;1607,006;;
696449;Bad Deutsch Altenburg;INV;30702;Bruck an der Leitha;KEM Carnuntum;1109638;Jugendzentrum;SON;01;1995;45,48;2025;1111685;Wärmezähler GSON 487650;H;kWh;NGas;Wärme;6,02;;;;;;;;;;;;;07.01.2025;30,097;07.01.2025;30,097;;
696449;Bad Deutsch Altenburg;INV;30702;Bruck an der Leitha;KEM Carnuntum;1109634;Kindergarten;KG;01;2009;361,37;2025;1111652;Wärmezähler KG 17821289339;H;kWh;NGas;Wärme;137,45;;;;;;;;;;;;;07.01.2025;687,23;07.01.2025;687,23;;
696449;Bad Deutsch Altenburg;INV;30702;Bruck an der Leitha;KEM Carnuntum;1109635;Volksschule;VS;01;2012;964,1;2025;1111679;Wärmezähler VS 7187022005;H;kWh;NGas;Wärme;476,36;;;;;;;;;;;;;07.01.2025;2381,81;07.01.2025;2381,81;;
696449;Bad Deutsch Altenburg;INV;30702;Bruck an der Leitha;KEM Carnuntum;1109636;Wohnhausanlage Wr.Str. 17 (Miethaus);WG;01;1965;310,85;2025;1111667;Wärmezähler WG Wr.Str.17 59085;H;kWh;NGas;Wärme;443,7;;;;;;;;;;;;;07.01.2025;2218,52;07.01.2025;2218,52;;
909723;Bad Erlach;INV;32306;Wiener Neustadt;;909725;Bauhof;BH;01;1990;202;2025;909810;Gasverbrauch;H;kWh;NGas;Wärme;;;;;;;;;;;;;;;;;;;
